Dataset,Oversampling,Classifier,Balanced F-Measure,G-Measure,Majority Accuracy,Minority Accuracy,ROC AUC Score
MNIST Imbalanced 1+7,K-Means,Logistic Regression,0.9757503353454058,0.9765786833031826,1.0,0.9090909090909091,0.9545454545454546
MNIST Imbalanced 1+7,K-Means on Autoencoder Encoding,Logistic Regression,0.9660055824886147,0.9661828763094972,0.9982378854625551,0.9545454545454546,0.9763916700040048
MNIST Imbalanced 1+7,No Oversampling,Logistic Regression,0.9627547133368386,0.9646709026768255,1.0,0.8636363636363636,0.9318181818181819
MNIST Imbalanced 1+7,SMOTE,Logistic Regression,0.9881519256960872,0.9883534740307645,1.0,0.9545454545454546,0.9772727272727273
MNIST Imbalanced 7+8,K-Means,Logistic Regression,0.9490272373540856,0.9490272373540856,0.9980544747081712,0.9,0.9490272373540856
MNIST Imbalanced 7+8,K-Means on Autoencoder Encoding,Logistic Regression,0.9875615690463474,0.9877832127421524,0.9990272373540856,1.0,0.9995136186770428
MNIST Imbalanced 7+8,No Oversampling,Logistic Regression,0.973198301877142,0.9742061742274642,1.0,0.9,0.95
MNIST Imbalanced 7+8,SMOTE,Logistic Regression,0.973198301877142,0.9742061742274642,1.0,0.9,0.95
